id,word_index,word,start_s,end_s,alignment_valid,alignment_score,review_required,audio_valid,vision_valid,manual_start_s,manual_end_s,review_note
-ri04Z7vwnc$_$0,0,going,0.0624687485396862,0.18246875703334808,True,0.0037191833835095167,True,True,False,,,
-ri04Z7vwnc$_$0,2,get,0.5424687266349792,0.6224687695503235,True,0.006275023799389601,True,True,False,,,
-ri04Z7vwnc$_$0,3,married,0.702468752861023,1.2224687337875366,True,0.006621981039643288,True,True,False,,,
-ri04Z7vwnc$_$0,4,or,1.262468695640564,1.3224687576293945,True,0.012428630143404007,True,True,False,,,
-ri04Z7vwnc$_$0,5,are,1.4824687242507935,1.5624687671661377,True,0.02425939217209816,True,True,False,,,
-ri04Z7vwnc$_$0,6,already,1.8824687004089355,2.0624687671661377,True,0.021780213341116905,True,True,False,,,
-ri04Z7vwnc$_$0,7,married,2.2024686336517334,2.722468852996826,True,0.035104915499687195,True,True,False,,,
-ri04Z7vwnc$_$2,0,most,0.04246874898672104,0.30246874690055847,True,0.0033732622396200895,True,True,False,,,
-ri04Z7vwnc$_$2,1,people,0.42246875166893005,0.8024687767028809,True,0.007994122803211212,True,True,False,,,
-ri04Z7vwnc$_$2,2,think,0.902468740940094,1.102468729019165,True,0.0030793161131441593,True,True,False,,,
-ri04Z7vwnc$_$2,3,it'll,1.1824687719345093,1.7824687957763672,True,0.005889527034014463,True,True,False,,,
-ri04Z7vwnc$_$2,4,sort,1.9024688005447388,2.74246883392334,True,0.0028725629672408104,True,True,False,,,
-ri04Z7vwnc$_$2,5,itself,2.7624688148498535,2.8824687004089355,True,0.00034184748074039817,True,True,False,,,
-ri04Z7vwnc$_$2,6,out,2.9424686431884766,3.0224688053131104,True,0.005199199076741934,True,True,False,,,
-ri04Z7vwnc$_$2,7,we'll,3.1824686527252197,3.5224688053131104,True,0.0007231802446767688,True,True,False,,,
-ri04Z7vwnc$_$2,8,discuss,3.542468786239624,3.862468719482422,True,0.0007207862217910588,True,True,True,,,
-ri04Z7vwnc$_$2,9,it,3.8824687004089355,3.922468662261963,True,0.00032921964884735644,True,True,True,,,
-ri04Z7vwnc$_$2,10,later,4.24246883392334,4.46246862411499,True,0.0009780513355508447,True,True,True,,,
-ri04Z7vwnc$_$2,11,it's,4.842468738555908,4.96246862411499,True,0.010866704396903515,True,True,True,,,
-ri04Z7vwnc$_$2,12,not,5.022468566894531,5.0824689865112305,True,0.0005098715773783624,True,True,True,,,
-ri04Z7vwnc$_$2,13,something,5.122468948364258,5.302468776702881,True,9.775254875421524e-05,True,True,True,,,
-ri04Z7vwnc$_$2,14,too,5.3224687576293945,5.402468681335449,True,0.0018217578763142228,True,True,True,,,
-ri04Z7vwnc$_$2,15,important,5.422468662261963,5.96246862411499,True,0.001288121216930449,True,True,True,,,
-ri04Z7vwnc$_$5,0,So,0.0624687485396862,0.1224687471985817,True,0.0019148640567436814,True,True,True,,,
-ri04Z7vwnc$_$5,1,I,0.26246875524520874,0.2824687361717224,True,0.00016312279331032187,True,True,True,,,
-ri04Z7vwnc$_$5,2,think,0.4624687433242798,0.7424687743186951,True,4.7291639930335805e-05,True,True,True,,,
-ri04Z7vwnc$_$5,3,it's,0.902468740940094,1.0824687480926514,True,3.350650513311848e-05,True,True,True,,,
-ri04Z7vwnc$_$5,4,important,1.2224687337875366,1.7224687337875366,True,0.0012647280236706138,True,True,True,,,
-ri04Z7vwnc$_$5,5,to,2.302468776702881,2.342468738555908,True,0.023093827068805695,True,True,True,,,
-ri04Z7vwnc$_$5,6,discuss,2.5224688053131104,2.8824687004089355,True,0.00022298919793684036,True,True,True,,,
-ri04Z7vwnc$_$5,7,finances,2.902468681335449,3.4424686431884766,True,0.02211395651102066,True,True,True,,,
-s9qJ7ATP7w$_$1,0,But,0.5424687266349792,0.8424687385559082,True,0.018223607912659645,True,True,True,,,
-s9qJ7ATP7w$_$0,0,they,0.022468749433755875,0.10246875137090683,True,0.06950730085372925,True,True,True,,,
-s9qJ7ATP7w$_$5,0,I,0.402468740940094,0.42246875166893005,True,0.00019634992349892855,True,True,True,,,
-s9qJ7ATP7w$_$4,8,seriously,3.0024688243865967,3.4424686431884766,True,0.09650227427482605,True,True,True,,,
-s9qJ7ATP7w$_$7,8,guy,2.0224688053131104,2.1224687099456787,True,0.05561785399913788,True,True,False,,,
-s9qJ7ATP7w$_$7,9,who,2.162468671798706,2.222468852996826,True,0.01471372414380312,True,True,False,,,
-s9qJ7ATP7w$_$7,17,said,3.4424686431884766,3.6224687099456787,True,0.0008160461438819766,True,True,True,,,
-s9qJ7ATP7w$_$7,18,to,3.6424686908721924,3.6824686527252197,True,0.00036475848173722625,True,True,True,,,
-yRb-Jum7EQ$_$1,0,it,1.0224688053131104,1.102468729019165,True,0.025804772973060608,True,True,True,,,
-yRb-Jum7EQ$_$1,1,comes,2.24246883392334,2.9424686431884766,True,0.004282078705728054,True,True,True,,,
-yRb-Jum7EQ$_$1,2,with,3.24246883392334,3.662468671798706,True,0.0035189574118703604,True,True,True,,,
-yRb-Jum7EQ$_$1,4,assistance,5.162468910217285,6.622468948364258,True,0.05799550563097,True,True,True,,,
-yRb-Jum7EQ$_$1,5,and,6.96246862411499,7.0824689865112305,True,0.001270778477191925,True,True,True,,,
-yRb-Jum7EQ$_$1,6,agitation,7.682468891143799,8.042469024658203,True,0.010820494964718819,True,True,True,,,
-yRb-Jum7EQ$_$1,7,of,8.08246898651123,8.142468452453613,True,0.011170272715389729,True,True,True,,,
-yRb-Jum7EQ$_$1,8,states,8.162468910217285,8.382469177246094,True,0.006030575837939978,True,True,True,,,
-yRb-Jum7EQ$_$1,9,and,8.40246868133545,8.542469024658203,True,0.0004106773412786424,True,True,True,,,
-yRb-Jum7EQ$_$1,10,regimes,8.622468948364258,8.842469215393066,True,0.023124460130929947,True,True,True,,,
-yRb-Jum7EQ$_$1,11,Yesterday,9.302468299865723,9.74246883392334,True,0.009082389995455742,True,True,True,,,
-yRb-Jum7EQ$_$1,12,Iran,9.782468795776367,10.002469062805176,True,0.08945369720458984,True,True,True,,,
-yRb-Jum7EQ$_$1,13,announced,10.062468528747559,11.382469177246094,True,0.003982025198638439,True,True,True,,,
-yRb-Jum7EQ$_$1,14,that,11.422469139099121,11.722468376159668,True,0.025127172470092773,True,True,True,,,
-yRb-Jum7EQ$_$1,15,it,11.842469215393066,11.90246868133545,True,0.07047686725854874,True,True,True,,,
-yRb-Jum7EQ$_$1,16,will,11.942468643188477,12.08246898651123,True,0.0687665045261383,True,True,True,,,
-yRb-Jum7EQ$_$1,17,finance,12.18246841430664,12.862468719482422,True,0.01484146248549223,True,True,True,,,
-yRb-Jum7EQ$_$1,19,families,14.24246883392334,14.562468528747559,True,0.011030985042452812,True,True,True,,,
-yRb-Jum7EQ$_$1,20,of,14.822468757629395,14.882469177246094,True,0.006535922642797232,True,True,True,,,
-yRb-Jum7EQ$_$1,22,terrorists,15.282468795776367,16.042469024658203,True,0.025433437898755074,True,True,True,,,
-yRb-Jum7EQ$_$1,24,murderers,16.222469329833984,16.52246856689453,True,0.024046001955866814,True,True,True,,,
-yRb-Jum7EQ$_$1,26,shows,17.582468032836914,17.68246841430664,True,0.0011708482634276152,True,True,True,,,
-yRb-Jum7EQ$_$1,27,that,17.702468872070312,17.80246925354004,True,0.04088173061609268,True,True,True,,,
-yRb-Jum7EQ$_$1,28,Iran,17.862468719482422,18.02246856689453,True,0.013378561474382877,True,True,True,,,
-yRb-Jum7EQ$_$1,29,even,18.18246841430664,18.52246856689453,True,0.06848348677158356,True,True,True,,,
-yRb-Jum7EQ$_$1,30,after,18.782468795776367,19.042469024658203,True,0.019933432340621948,True,True,True,,,
-yRb-Jum7EQ$_$1,31,the,19.082468032836914,19.14246940612793,True,0.0006526620127260685,True,True,True,,,
-yRb-Jum7EQ$_$1,32,nuclear,19.18246841430664,19.322467803955078,True,0.0015610873233526945,True,True,True,,,
-yRb-Jum7EQ$_$1,33,agreement,19.402469635009766,19.822467803955078,True,0.03166235238313675,True,True,True,,,
-yRb-Jum7EQ$_$1,34,is,20.262468338012695,20.402469635009766,True,0.01436371449381113,True,True,True,,,
-yRb-Jum7EQ$_$1,35,continuing,20.562469482421875,21.822467803955078,True,0.002940553706139326,True,True,True,,,
-yRb-Jum7EQ$_$1,36,to,21.84246826171875,21.902469635009766,True,0.01534181460738182,True,True,True,,,
-yRb-Jum7EQ$_$1,37,aid,22.02246856689453,22.082468032836914,True,0.009627467952668667,True,True,True,,,
-yRb-Jum7EQ$_$1,38,terrorism,22.122468948364258,22.84246826171875,True,0.008744512684643269,True,True,True,,,
-yRb-Jum7EQ$_$1,39,including,23.062469482421875,24.00246810913086,True,0.0017766174860298634,True,True,True,,,
-yRb-Jum7EQ$_$1,41,terrorism,24.98246955871582,25.46246910095215,True,0.07808788120746613,True,True,True,,,
-yRb-Jum7EQ$_$1,42,Hezbollah,25.52246856689453,26.062469482421875,True,0.08844142407178879,True,True,True,,,
-yRb-Jum7EQ$_$1,43,terrorism,26.84246826171875,27.30246925354004,True,0.005507552996277809,True,True,True,,,
-yRb-Jum7EQ$_$1,44,and,27.382469177246094,27.48246955871582,True,0.0667300894856453,True,True,True,,,
-yRb-Jum7EQ$_$1,45,its,27.602468490600586,27.702468872070312,True,0.010989678092300892,True,True,True,,,
-yRb-Jum7EQ$_$1,46,assistance,27.782468795776367,28.14246940612793,True,0.0016133132157847285,True,True,True,,,
-yRb-Jum7EQ$_$1,47,to,28.202468872070312,28.282468795776367,True,0.0018098828149959445,True,True,True,,,
-yRb-Jum7EQ$_$5,0,Yesterday,0.1224687471985817,0.48246875405311584,True,0.004604783840477467,True,True,True,,,
-yRb-Jum7EQ$_$5,2,Gelman,1.0224688053131104,1.3824687004089355,True,0.07619212567806244,True,True,True,,,
-yRb-Jum7EQ$_$5,3,lost,1.4824687242507935,1.7424687147140503,True,0.01484969537705183,True,True,True,,,
-yRb-Jum7EQ$_$5,4,his,2.7624688148498535,3.0624687671661377,True,0.003411739831790328,True,True,True,,,
-yRb-Jum7EQ$_$5,5,life,3.162468671798706,3.3824687004089355,True,0.08345501869916916,True,True,True,,,
-yRb-Jum7EQ$_$5,6,in,3.722468852996826,3.7624688148498535,True,0.026990022510290146,True,True,True,,,
-yRb-Jum7EQ$_$5,7,another,3.842468738555908,4.502468585968018,True,0.020977651700377464,True,True,True,,,
-yRb-Jum7EQ$_$5,8,terrorist,4.842468738555908,5.302468776702881,True,0.0036389771848917007,True,True,True,,,
-yRb-Jum7EQ$_$5,9,attack,5.422468662261963,6.0824689865112305,True,0.015335950069129467,True,True,True,,,
-yRb-Jum7EQ$_$5,10,not,6.282468795776367,6.482468605041504,True,0.07815863192081451,True,True,True,,,
-yRb-Jum7EQ$_$5,11,by,6.622468948364258,6.722468852996826,True,0.0005162442103028297,True,True,True,,,
-yRb-Jum7EQ$_$5,12,the,7.422468662261963,7.522468566894531,True,0.07714833319187164,True,True,True,,,
-yRb-Jum7EQ$_$5,13,students,7.5824689865112305,8.142468452453613,True,0.001080761314369738,True,True,True,,,
-yRb-Jum7EQ$_$5,14,of,8.18246841430664,8.282468795776367,True,0.0008858431247062981,True,True,True,,,
-yRb-Jum7EQ$_$5,15,terrorism,8.40246868133545,8.762468338012695,True,0.002864300739020109,True,True,True,,,
-yRb-Jum7EQ$_$5,16,but,8.782468795776367,9.08246898651123,True,0.027060622349381447,True,True,True,,,
-yRb-Jum7EQ$_$5,17,by,9.202468872070312,9.282468795776367,True,0.0011106914607807994,True,True,True,,,
-yRb-Jum7EQ$_$5,18,those,9.462469100952148,9.722468376159668,True,0.04913187399506569,True,True,True,,,
-yRb-Jum7EQ$_$5,19,who,9.822468757629395,10.042469024658203,True,0.015377718023955822,True,True,True,,,
-yRb-Jum7EQ$_$5,20,teach,10.102468490600586,10.222468376159668,True,0.03480494022369385,True,True,True,,,
-yRb-Jum7EQ$_$5,21,terrorism,10.442468643188477,10.982468605041504,True,0.0749710351228714,True,True,True,,,
-yRb-Jum7EQ$_$5,22,a,11.122468948364258,11.142468452453613,True,0.02068781666457653,True,True,True,,,
-yRb-Jum7EQ$_$5,23,Palestinian,11.222468376159668,11.722468376159668,True,0.06672799587249756,True,True,True,,,
-yRb-Jum7EQ$_$6,0,Therefore,0.402468740940094,0.702468752861023,True,0.05433082580566406,True,True,True,,,
-yRb-Jum7EQ$_$6,1,the,0.7424687743186951,0.8224687576293945,True,0.0027871124912053347,True,True,True,,,
-yRb-Jum7EQ$_$6,2,world,0.8824687600135803,1.0224688053131104,True,0.05125557631254196,True,True,True,,,
-yRb-Jum7EQ$_$6,3,needs,1.042468786239624,1.1624687910079956,True,0.0007568906876258552,True,True,True,,,
-yRb-Jum7EQ$_$6,5,stand,1.3224687576293945,1.7224687337875366,True,0.04213482141494751,True,True,True,,,
-yRb-Jum7EQ$_$6,6,with,1.7824687957763672,2.0024688243865967,True,0.00171654112637043,True,True,True,,,
-yRb-Jum7EQ$_$6,7,Israel,2.302468776702881,2.8224687576293945,True,0.05596684291958809,True,True,True,,,
-yRb-Jum7EQ$_$6,8,against,3.802468776702881,4.362468719482422,True,0.027096563950181007,True,True,True,,,
-yRb-Jum7EQ$_$6,9,this,4.402468681335449,4.682468891143799,True,0.05990474671125412,True,True,True,,,
-yRb-Jum7EQ$_$6,10,incitement,5.522468566894531,6.662468910217285,True,0.005073710810393095,True,True,True,,,
-yRb-Jum7EQ$_$6,11,which,6.7024688720703125,7.042468547821045,True,0.0080732312053442,True,True,True,,,
-yRb-Jum7EQ$_$6,12,is,7.102468967437744,7.182468891143799,True,0.003410578239709139,True,True,True,,,
-yRb-Jum7EQ$_$6,13,the,7.542468547821045,7.7624688148498535,True,0.017523443326354027,True,True,True,,,
-yRb-Jum7EQ$_$6,14,number,9.74246883392334,9.922469139099121,True,0.05319474637508392,True,True,True,,,
-yRb-Jum7EQ$_$6,15,one,9.942468643188477,10.022468566894531,True,0.0022846446372568607,True,True,True,,,
-yRb-Jum7EQ$_$6,16,cause,10.142468452453613,10.302468299865723,True,0.027867157012224197,True,True,True,,,
-yRb-Jum7EQ$_$6,17,of,10.442468643188477,10.482468605041504,True,0.011144442483782768,True,True,True,,,
-yRb-Jum7EQ$_$6,18,terrorism,10.502469062805176,10.982468605041504,True,0.00906487088650465,True,True,True,,,
