id,word_index,word,start_s,end_s,alignment_valid,alignment_score,review_required,audio_valid,vision_valid
-dxfTGcXJoc$_$1,23,International,10.24246883392334,10.762468338012695,True,0.9849454164505005,False,True,True
-dxfTGcXJoc$_$1,24,Convention,10.842469215393066,11.302468299865723,True,0.9752222299575806,False,True,True
-dxfTGcXJoc$_$1,25,which,11.862468719482422,12.042469024658203,True,0.9659377336502075,False,True,True
-dxfTGcXJoc$_$1,26,I,12.382469177246094,12.40246868133545,True,0.9964712858200073,False,True,True
-dxfTGcXJoc$_$1,27,and,12.58246898651123,12.68246841430664,True,0.974062979221344,False,True,True
-dxfTGcXJoc$_$1,28,other,12.802468299865723,12.962469100952148,True,0.9999059438705444,False,True,True
-dxfTGcXJoc$_$1,29,state,13.002469062805176,13.202468872070312,True,0.9980790615081787,False,True,True
-dxfTGcXJoc$_$1,30,officials,13.24246883392334,13.662468910217285,True,0.9501519203186035,False,True,True
-dxfTGcXJoc$_$1,31,attended,13.782468795776367,14.122468948364258,True,0.995084822177887,False,True,True
-dxfTGcXJoc$_$1,32,this,14.18246841430664,14.322468757629395,True,0.9929611682891846,False,True,True
-dxfTGcXJoc$_$1,33,week,14.422469139099121,14.622468948364258,True,0.9736966490745544,False,True,True
-dxfTGcXJoc$_$1,34,in,14.862468719482422,14.90246868133545,True,0.9998222589492798,False,True,True
-dxfTGcXJoc$_$1,35,Chicago,14.962469100952148,15.442468643188477,True,0.9880979657173157,False,True,True
-dxfTGcXJoc$_$0,0,This,0.5824687480926514,0.6824687719345093,True,0.998073399066925,False,True,False
-dxfTGcXJoc$_$0,1,is,0.7824687361717224,0.8424687385559082,True,0.9986200332641602,False,True,False
-dxfTGcXJoc$_$0,2,Governor,0.902468740940094,1.202468752861023,True,0.9746020436286926,False,True,False
-dxfTGcXJoc$_$0,3,Steve,1.262468695640564,1.5624687671661377,True,0.9578650593757629,False,True,False
-dxfTGcXJoc$_$0,4,Beshear,1.602468729019165,2.0024688243865967,True,0.3153235912322998,False,True,False
-dxfTGcXJoc$_$0,5,About,2.6224687099456787,2.842468738555908,True,0.9999276995658875,False,True,False
-dxfTGcXJoc$_$0,6,Kentucky,2.9424686431884766,3.3824687004089355,True,0.9605604410171509,False,True,False
-dxfTGcXJoc$_$0,7,Our,4.46246862411499,4.542468547821045,True,0.9996783137321472,False,True,False
-dxfTGcXJoc$_$0,8,state,4.622468948364258,4.902468681335449,True,0.9962618350982666,False,True,True
-dxfTGcXJoc$_$0,9,is,4.982468605041504,5.042468547821045,True,0.998866617679596,False,True,True
-dxfTGcXJoc$_$0,10,home,5.1424689292907715,5.442468643188477,True,0.9725062251091003,False,True,True
-dxfTGcXJoc$_$0,11,to,5.542468547821045,5.622468948364258,True,0.999948263168335,False,True,True
-dxfTGcXJoc$_$0,12,more,5.7024688720703125,5.8824687004089355,True,0.9852663278579712,False,True,True
-dxfTGcXJoc$_$0,13,than,5.922468662261963,6.062468528747559,True,0.98619544506073,False,True,True
-dxfTGcXJoc$_$0,14,"1,500",6.222468852996826,7.1424689292907715,True,0.9796422123908997,False,True,True
-dxfTGcXJoc$_$0,15,bioscience,7.282468795776367,8.062468528747559,True,0.6056797504425049,False,True,True
-dxfTGcXJoc$_$0,16,and,8.262468338012695,8.342469215393066,True,0.9992604851722717,False,True,True
-dxfTGcXJoc$_$0,17,lifescience,8.462469100952148,9.022468566894531,True,0.9558725357055664,False,True,True
-dxfTGcXJoc$_$0,18,companies,9.102468490600586,9.502469062805176,True,0.9990967512130737,False,True,True
-dxfTGcXJoc$_$0,19,and,10.08246898651123,10.142468452453613,True,0.9996145367622375,False,True,True
-dxfTGcXJoc$_$0,20,more,10.222468376159668,10.382469177246094,True,0.9847328066825867,False,True,True
-dxfTGcXJoc$_$0,21,than,10.40246868133545,10.522468566894531,True,0.9957131147384644,False,True,True
-dxfTGcXJoc$_$0,22,"100,000",10.58246898651123,11.502469062805176,True,0.44133859872817993,False,True,True
-dxfTGcXJoc$_$0,23,people,11.562468528747559,11.862468719482422,True,0.9814595580101013,False,True,True
-dxfTGcXJoc$_$0,24,who,12.062468528747559,12.162468910217285,True,0.9601909518241882,False,True,True
-dxfTGcXJoc$_$0,25,work,12.262468338012695,12.40246868133545,True,0.9620935320854187,False,True,True
-dxfTGcXJoc$_$0,26,for,12.482468605041504,12.562468528747559,True,0.9885619282722473,False,True,True
-dxfTGcXJoc$_$0,27,these,12.602468490600586,12.762468338012695,True,0.9959983229637146,False,True,True
-dxfTGcXJoc$_$0,28,firms,12.822468757629395,13.202468872070312,True,0.9619404673576355,False,True,True
-dxfTGcXJoc$_$0,29,in,13.942468643188477,14.002469062805176,True,0.9357378482818604,False,True,True
-dxfTGcXJoc$_$0,30,areas,14.18246841430664,14.542469024658203,True,0.9951753616333008,False,True,True
-dxfTGcXJoc$_$0,31,from,14.642468452453613,14.842469215393066,True,0.9757320284843445,False,True,True
-dxfTGcXJoc$_$0,32,nutrigenomics,15.18246841430664,16.102468490600586,True,0.6667103171348572,False,True,True
-dxfTGcXJoc$_$0,33,and,16.262468338012695,16.34246826171875,True,0.9995185136795044,False,True,True
-dxfTGcXJoc$_$0,34,pharmaceuticals,16.422468185424805,17.242467880249023,True,0.48372113704681396,False,True,True
-dxfTGcXJoc$_$0,35,to,17.64246940612793,17.742467880249023,True,0.6524443626403809,False,True,True
-dxfTGcXJoc$_$0,36,nanotechnology,17.782468795776367,18.762468338012695,True,0.968623697757721,False,True,True
-dxfTGcXJoc$_$0,37,and,18.822467803955078,18.902469635009766,True,0.9237241744995117,False,True,True
-dxfTGcXJoc$_$0,38,medical,18.942468643188477,19.222469329833984,True,0.9562264084815979,False,True,True
-dxfTGcXJoc$_$0,39,devices,19.282468795776367,19.782468795776367,True,0.8608654141426086,False,True,True
-dxfTGcXJoc$_$2,0,An,0.5624687671661377,0.602468729019165,True,0.9999081492424011,False,True,True
-dxfTGcXJoc$_$2,1,estimated,0.7624687552452087,1.262468695640564,True,0.9293231964111328,False,True,True
-dxfTGcXJoc$_$2,2,"20,000",1.3824687004089355,2.2024686336517334,True,0.943993866443634,False,True,True
-dxfTGcXJoc$_$2,3,biotech,2.362468719482422,2.922468662261963,True,0.4352512061595917,False,True,True
-dxfTGcXJoc$_$2,4,scientists,3.0224688053131104,3.602468729019165,True,0.8876885771751404,False,True,True
-dxfTGcXJoc$_$2,5,executives,3.902468681335449,4.542468547821045,True,0.9829824566841125,False,True,True
-dxfTGcXJoc$_$2,6,and,4.74246883392334,4.8224687576293945,True,0.9408907294273376,False,True,True
-dxfTGcXJoc$_$2,7,industry,5.042468547821045,5.442468643188477,True,0.9767517447471619,False,True,True
-dxfTGcXJoc$_$2,8,experts,5.562468528747559,6.022468566894531,True,0.9946382641792297,False,True,True
-dxfTGcXJoc$_$2,9,from,6.422468662261963,6.542468547821045,True,0.9892706274986267,False,True,True
-dxfTGcXJoc$_$2,10,more,6.622468948364258,6.7624688148498535,True,0.9995420575141907,False,True,True
-dxfTGcXJoc$_$2,11,than,6.802468776702881,6.922468662261963,True,0.9182793498039246,False,True,True
-dxfTGcXJoc$_$2,12,50,7.002468585968018,7.282468795776367,True,0.9912488460540771,False,True,True
-dxfTGcXJoc$_$2,13,nations,7.362468719482422,7.7624688148498535,True,0.9360082149505615,False,True,True
-dxfTGcXJoc$_$2,14,were,8.062468528747559,8.222468376159668,True,0.984565019607544,False,True,True
-dxfTGcXJoc$_$2,15,at,8.382469177246094,8.462469100952148,True,0.9596145153045654,False,True,True
-dxfTGcXJoc$_$2,16,the,8.522468566894531,8.602468490600586,True,0.9955422878265381,False,True,True
-dxfTGcXJoc$_$2,17,BIO,8.662468910217285,8.842469215393066,True,0.0596759207546711,True,True,True
-dxfTGcXJoc$_$2,18,conference,9.062468528747559,9.502469062805176,True,0.9943643808364868,False,True,True
-dxfTGcXJoc$_$2,19,to,9.602468490600586,9.702468872070312,True,0.9999761581420898,False,True,True
-dxfTGcXJoc$_$2,20,learn,9.782468795776367,10.08246898651123,True,0.9062572121620178,False,True,True
-dxfTGcXJoc$_$2,21,about,10.202468872070312,10.422469139099121,True,0.9257294535636902,False,True,True
-dxfTGcXJoc$_$2,22,the,10.462469100952148,10.522468566894531,True,0.9998207688331604,False,True,True
-dxfTGcXJoc$_$2,23,latest,10.58246898651123,10.90246868133545,True,0.9995827078819275,False,True,True
-dxfTGcXJoc$_$2,24,scientific,10.942468643188477,11.462469100952148,True,0.9324359893798828,False,True,True
-dxfTGcXJoc$_$2,25,advances,11.542469024658203,12.062468528747559,True,0.9859005808830261,False,True,True
-dxfTGcXJoc$_$2,26,and,12.542469024658203,12.622468948364258,True,0.9945756793022156,False,True,True
-dxfTGcXJoc$_$2,27,to,12.68246841430664,12.74246883392334,True,0.999910831451416,False,True,True
-dxfTGcXJoc$_$2,28,exchange,12.822468757629395,13.322468757629395,True,0.9844662547111511,False,True,True
-dxfTGcXJoc$_$2,29,ideas,13.482468605041504,13.90246868133545,True,0.950040876865387,False,True,True
-dxfTGcXJoc$_$2,30,and,14.202468872070312,14.282468795776367,True,0.9998878836631775,False,True,True
-dxfTGcXJoc$_$2,31,establish,14.322468757629395,14.762468338012695,True,0.9960343241691589,False,True,True
-dxfTGcXJoc$_$2,32,business,14.862468719482422,15.222468376159668,True,0.9980320334434509,False,True,True
-dxfTGcXJoc$_$2,33,relationships,15.262468338012695,16.00246810913086,True,0.9529455900192261,False,True,True
-dxfTGcXJoc$_$6,0,Kentucky’s,0.42246875166893005,0.9224687218666077,True,0.995979905128479,False,True,True
-dxfTGcXJoc$_$6,1,participation,0.9824687242507935,1.7824687957763672,True,0.995727002620697,False,True,True
-dxfTGcXJoc$_$6,2,at,1.9024688005447388,1.9424687623977661,True,0.9988652467727661,False,True,True
-dxfTGcXJoc$_$6,3,the,2.0024688243865967,2.1224687099456787,True,0.9199930429458618,False,True,True
-dxfTGcXJoc$_$6,4,annual,2.3224687576293945,2.6424686908721924,True,0.905537486076355,False,True,True
-dxfTGcXJoc$_$6,5,BIO,2.74246883392334,2.9624688625335693,True,0.09165456146001816,True,True,True
-dxfTGcXJoc$_$6,6,International,3.162468671798706,3.722468852996826,True,0.9741181135177612,False,True,True
-dxfTGcXJoc$_$6,7,Convention,3.782468795776367,4.2624688148498535,True,0.9656206369400024,False,True,True
-dxfTGcXJoc$_$6,8,is,4.862468719482422,4.922468662261963,True,0.9979757070541382,False,True,True
-dxfTGcXJoc$_$6,9,the,5.042468547821045,5.122468948364258,True,0.9997426271438599,False,True,True
-dxfTGcXJoc$_$6,10,primary,5.2024688720703125,5.7024688720703125,True,0.9814402461051941,False,True,True
-dxfTGcXJoc$_$6,11,means,5.802468776702881,6.162468910217285,True,0.9631019830703735,False,True,True
-dxfTGcXJoc$_$6,12,by,6.2624688148498535,6.3824687004089355,True,0.9999779462814331,False,True,True
-dxfTGcXJoc$_$6,13,which,6.482468605041504,6.7024688720703125,True,0.995875358581543,False,True,True
-dxfTGcXJoc$_$6,14,our,7.002468585968018,7.122468948364258,True,0.9542557597160339,False,True,True
-dxfTGcXJoc$_$6,15,high,7.222468852996826,7.402468681335449,True,0.42899832129478455,False,True,True
-dxfTGcXJoc$_$6,16,tech,7.46246862411499,7.682468891143799,True,0.691423773765564,False,True,True
-dxfTGcXJoc$_$6,17,companies,7.7624688148498535,8.202468872070312,True,0.9906923770904541,False,True,True
-dxfTGcXJoc$_$6,18,and,8.282468795776367,8.362468719482422,True,0.9988992810249329,False,True,True
-dxfTGcXJoc$_$6,19,institutions,8.422469139099121,9.142468452453613,True,0.980654239654541,False,True,True
-dxfTGcXJoc$_$6,20,can,9.362468719482422,9.502469062805176,True,0.9613343477249146,False,True,True
-dxfTGcXJoc$_$6,21,reach,9.622468948364258,9.842469215393066,True,0.993044376373291,False,True,True
-dxfTGcXJoc$_$6,22,out,10.002469062805176,10.122468948364258,True,0.9766179919242859,False,True,True
-dxfTGcXJoc$_$6,23,to,10.262468338012695,10.342469215393066,True,0.9993343353271484,False,True,True
-dxfTGcXJoc$_$6,24,the,10.422469139099121,10.482468605041504,True,0.9993069767951965,False,True,True
-dxfTGcXJoc$_$6,25,global,10.542469024658203,10.90246868133545,True,0.9521848559379578,False,True,True
-dxfTGcXJoc$_$6,26,scientific,10.982468605041504,11.522468566894531,True,0.9595068693161011,False,True,True
-dxfTGcXJoc$_$6,27,community,11.602468490600586,12.062468528747559,True,0.9875195622444153,False,True,True
-egA8-b7-3M$_$26,0,We're,0.5224687457084656,0.702468752861023,True,0.7618627548217773,False,True,True
-egA8-b7-3M$_$26,1,updating,0.7824687361717224,1.1624687910079956,True,0.9577541947364807,False,True,True
-egA8-b7-3M$_$26,2,it,1.2424687147140503,1.2824687957763672,True,0.9839879274368286,False,True,True
-egA8-b7-3M$_$26,3,all,1.4024688005447388,1.542468786239624,True,0.9663916230201721,False,True,True
-egA8-b7-3M$_$26,4,the,1.602468729019165,1.6824687719345093,True,0.989607036113739,False,True,True
-egA8-b7-3M$_$26,5,time,1.7424687147140503,2.0024688243865967,True,0.9998903274536133,False,True,True
-egA8-b7-3M$_$26,6,and,2.482468843460083,2.5624687671661377,True,0.9998981952667236,False,True,True
-egA8-b7-3M$_$26,7,looking,2.6224687099456787,2.902468681335449,True,0.9997962713241577,False,True,True
-egA8-b7-3M$_$26,8,forward,3.0024688243865967,3.302468776702881,True,0.9883283972740173,False,True,True
-egA8-b7-3M$_$26,9,to,3.3824687004089355,3.4624688625335693,True,0.9999292492866516,False,True,True
-egA8-b7-3M$_$26,10,your,3.5224688053131104,3.7024686336517334,True,0.9844440221786499,False,True,True
-egA8-b7-3M$_$26,11,comments,3.782468795776367,4.2624688148498535,True,0.9792304039001465,False,True,True
-egA8-b7-3M$_$26,12,on,4.46246862411499,4.502468585968018,True,0.9980807900428772,False,True,True
-egA8-b7-3M$_$26,13,our,4.602468967437744,4.682468891143799,True,0.32433202862739563,False,True,True
-egA8-b7-3M$_$26,14,videos,4.722468852996826,5.2024688720703125,True,0.5115134716033936,False,True,True
-egA8-b7-3M$_$17,0,As,0.6224687695503235,0.702468752861023,True,0.9939054846763611,False,True,True
-egA8-b7-3M$_$17,1,you,0.7624687552452087,0.8624687790870667,True,0.9945328235626221,False,True,True
-egA8-b7-3M$_$17,2,have,0.9624687433242798,1.102468729019165,True,0.9986886978149414,False,True,True
-egA8-b7-3M$_$17,3,more,1.1824687719345093,1.3624687194824219,True,0.9592337012290955,False,True,True
-egA8-b7-3M$_$17,4,experience,1.4424687623977661,2.0624687671661377,True,0.9805064797401428,False,True,True
-egA8-b7-3M$_$17,5,you,3.222468852996826,3.302468776702881,True,0.9998211860656738,False,True,True
-egA8-b7-3M$_$17,6,have,3.402468681335449,3.5224688053131104,True,0.9431046843528748,False,True,True
-egA8-b7-3M$_$17,7,more,3.5824687480926514,3.7624688148498535,True,0.9895449280738831,False,True,True
-egA8-b7-3M$_$17,8,times,3.842468738555908,4.182468891143799,True,0.9950865507125854,False,True,True
-egA8-b7-3M$_$17,9,exhibiting,4.302468776702881,4.842468738555908,True,0.971564769744873,False,True,True
-egA8-b7-3M$_$17,10,you,5.24246883392334,5.342468738555908,True,0.9971778392791748,False,True,True
-egA8-b7-3M$_$17,11,get,5.402468681335449,5.522468566894531,True,0.9993060827255249,False,True,True
-egA8-b7-3M$_$17,12,to,5.5824689865112305,5.6424689292907715,True,0.8931363821029663,False,True,True
-egA8-b7-3M$_$17,13,know,5.7024688720703125,5.862468719482422,True,0.6258426308631897,False,True,True
-egA8-b7-3M$_$17,14,more,5.942468643188477,6.102468967437744,True,0.9999799132347107,False,True,True
-egA8-b7-3M$_$17,15,people,6.182468891143799,6.502468585968018,True,0.9985598921775818,False,True,True
-egA8-b7-3M$_$18,0,It,0.5824687480926514,0.6224687695503235,True,0.9998927712440491,False,True,True
-egA8-b7-3M$_$18,1,becomes,0.702468752861023,1.1224687099456787,True,0.9968316555023193,False,True,True
-egA8-b7-3M$_$18,2,easier,1.3824687004089355,1.7824687957763672,True,0.9190255403518677,False,True,True
-egA8-b7-3M$_$18,3,at,1.9624687433242798,2.0024688243865967,True,0.9942476749420166,False,True,True
-egA8-b7-3M$_$18,4,each,2.1824686527252197,2.342468738555908,True,0.9257442355155945,False,True,True
-egA8-b7-3M$_$18,5,one,2.482468843460083,2.5624687671661377,True,0.9999448657035828,False,True,True
-egA8-b7-3M$_$18,6,of,2.6224687099456787,2.662468671798706,True,0.9997561573982239,False,True,True
-egA8-b7-3M$_$18,7,these,2.7024686336517334,2.862468719482422,True,0.9973360300064087,False,True,True
-egA8-b7-3M$_$18,8,conferences,2.9424686431884766,3.5624687671661377,True,0.9711029529571533,False,True,True
-egA8-b7-3M$_$18,9,to,4.102468967437744,4.2024688720703125,True,0.9998856782913208,False,True,True
-egA8-b7-3M$_$18,10,connect,4.2624688148498535,4.5824689865112305,True,0.9999608993530273,False,True,True
-egA8-b7-3M$_$18,11,with,4.662468910217285,4.802468776702881,True,0.911028265953064,False,True,True
-egA8-b7-3M$_$18,12,people,4.862468719482422,5.162468910217285,True,0.9668951034545898,False,True,True
-egA8-b7-3M$_$18,13,that,5.24246883392334,5.342468738555908,True,0.9377518892288208,False,True,True
-egA8-b7-3M$_$18,14,you've,5.3824687004089355,5.602468967437744,True,0.9732999801635742,False,True,True
-egA8-b7-3M$_$18,15,met,5.682468891143799,5.8824687004089355,True,0.999932587146759,False,True,True
-egA8-b7-3M$_$18,16,or,6.422468662261963,6.482468605041504,True,0.9967250823974609,False,True,True
-egA8-b7-3M$_$18,17,that,6.562468528747559,6.662468910217285,True,0.9386860132217407,False,True,True
-egA8-b7-3M$_$18,18,you're,6.7024688720703125,6.862468719482422,True,0.9609137773513794,False,True,True
-egA8-b7-3M$_$18,19,doing,6.902468681335449,7.102468967437744,True,0.9998088479042053,False,True,True
-egA8-b7-3M$_$18,20,business,7.182468891143799,7.562468528747559,True,0.9927107691764832,False,True,True
-egA8-b7-3M$_$18,21,with,7.622468948364258,7.842468738555908,True,0.3775408864021301,False,True,True
-egA8-b7-3M$_$16,0,Third,0.48246875405311584,0.7624687552452087,True,0.9558011889457703,False,True,True
-egA8-b7-3M$_$16,1,another,0.9424687623977661,1.2824687957763672,True,0.9725340604782104,False,True,True
-egA8-b7-3M$_$16,2,big,1.3224687576293945,1.4824687242507935,True,0.9999895691871643,False,True,True
-egA8-b7-3M$_$16,3,benefit,1.542468786239624,1.9624687433242798,True,0.9983779788017273,False,True,True
-egA8-b7-3M$_$16,4,of,2.0224688053131104,2.0624687671661377,True,0.9998490214347839,False,True,True
-egA8-b7-3M$_$16,5,exhibiting,2.1824686527252197,2.6824686527252197,True,0.9811376929283142,False,True,True
-egA8-b7-3M$_$16,6,is,2.8224687576293945,2.902468681335449,True,0.9976047277450562,False,True,True
-egA8-b7-3M$_$16,7,connecting,3.0024688243865967,3.482468843460083,True,0.9961745738983154,False,True,True
-egA8-b7-3M$_$16,8,with,3.542468786239624,3.6824686527252197,True,0.9856633543968201,False,True,True
-egA8-b7-3M$_$16,9,existing,3.802468776702881,4.302468776702881,True,0.9887080192565918,False,True,True
-egA8-b7-3M$_$16,10,clients,4.362468719482422,4.7624688148498535,True,0.9947959184646606,False,True,True
-egA8-b7-3M$_$13,0,What,0.5224687457084656,0.6424687504768372,True,0.9991052746772766,False,True,True
-egA8-b7-3M$_$13,1,are,0.6624687314033508,0.7424687743186951,True,0.9827868938446045,False,True,True
-egA8-b7-3M$_$13,2,you,0.7824687361717224,0.8624687790870667,True,0.9966671466827393,False,True,True
-egA8-b7-3M$_$13,3,doing,0.902468740940094,1.1224687099456787,True,0.9440459609031677,False,True,True
-egA8-b7-3M$_$13,4,that's,1.1824687719345093,1.3624687194824219,True,0.913233757019043,False,True,True
-egA8-b7-3M$_$13,5,different,1.4024688005447388,1.7824687957763672,True,0.9828636050224304,False,True,True
-egA8-b7-3M$_$13,6,They,2.342468738555908,2.4424686431884766,True,0.999573826789856,False,True,True
-egA8-b7-3M$_$13,7,always,2.5024688243865967,2.7624688148498535,True,0.9372573494911194,False,True,True
-egA8-b7-3M$_$13,8,want,2.802468776702881,2.982468843460083,True,0.995101273059845,False,True,True
-egA8-b7-3M$_$13,9,an,3.0624687671661377,3.102468729019165,True,0.9731413125991821,False,True,True
-egA8-b7-3M$_$13,10,answer,3.2024686336517334,3.5624687671661377,True,0.2841903269290924,False,True,True
-egA8-b7-3M$_$1,0,I,0.10246875137090683,0.1224687471985817,True,0.9423548579216003,False,True,True
-egA8-b7-3M$_$1,1,started,1.2824687957763672,1.6424686908721924,True,0.9994164705276489,False,True,True
-egA8-b7-3M$_$1,2,a,1.762468695640564,1.7824687957763672,True,0.9901837706565857,False,True,True
-egA8-b7-3M$_$1,3,successful,1.8424687385559082,2.402468681335449,True,0.9824568629264832,False,True,True
-egA8-b7-3M$_$1,4,Legal,2.5024688243865967,2.722468852996826,True,0.9984835386276245,False,True,True
-egA8-b7-3M$_$1,5,Nurse,2.782468795776367,2.9624688625335693,True,0.7914530038833618,False,True,True
-egA8-b7-3M$_$1,6,Consulting,3.0224688053131104,3.5224688053131104,True,0.9862727522850037,False,True,True
-egA8-b7-3M$_$1,7,Business,3.5824687480926514,3.982468843460083,True,0.9583078622817993,False,True,True
-egA8-b7-3M$_$1,8,in,4.542468547821045,4.5824689865112305,True,0.9992872476577759,False,True,True
-egA8-b7-3M$_$1,9,1989,4.682468891143799,5.722468852996826,True,0.9406656622886658,False,True,True
-egA8-b7-3M$_$1,10,I,6.3824687004089355,6.402468681335449,True,0.8248115181922913,False,True,True
-egA8-b7-3M$_$1,11,mentor,6.542468547821045,6.8824687004089355,True,0.8376550674438477,False,True,True
-egA8-b7-3M$_$1,12,nurses,6.942468643188477,7.3224687576293945,True,0.9166240692138672,False,True,True
-egA8-b7-3M$_$1,13,who,7.3824687004089355,7.46246862411499,True,0.9973224997520447,False,True,True
-egA8-b7-3M$_$1,14,want,7.562468528747559,7.782468795776367,True,0.8798037767410278,False,True,True
-egA8-b7-3M$_$1,15,to,7.842468738555908,7.902468681335449,True,0.9991458058357239,False,True,True
-egA8-b7-3M$_$1,16,become,7.96246862411499,8.24246883392334,True,0.9917519092559814,False,True,True
-egA8-b7-3M$_$1,17,Legal,8.322468757629395,8.542469024658203,True,0.9796570539474487,False,True,True
-egA8-b7-3M$_$1,18,Nurse,8.58246898651123,8.782468795776367,True,0.7648316025733948,False,True,True
-egA8-b7-3M$_$1,19,Consultants,8.862468719482422,9.462469100952148,True,0.8890377879142761,False,True,True
-egA8-b7-3M$_$6,0,First,0.5224687457084656,0.8024687767028809,True,0.9956660270690918,False,True,True
-egA8-b7-3M$_$6,1,exhibiting,1.042468786239624,1.5624687671661377,True,0.953694224357605,False,True,True
-egA8-b7-3M$_$6,2,is,1.6424686908721924,1.7224687337875366,True,0.9309120774269104,False,True,True
-egA8-b7-3M$_$6,3,a,1.8024687767028809,1.8224687576293945,True,0.9804435968399048,False,True,True
-egA8-b7-3M$_$6,4,wonderful,1.9424687623977661,2.402468681335449,True,0.9065405130386353,False,True,True
-egA8-b7-3M$_$6,5,opportunity,2.542468786239624,3.162468671798706,True,0.9918606877326965,False,True,True
-egA8-b7-3M$_$6,6,to,3.2624688148498535,3.3824687004089355,True,0.9962531924247742,False,True,True
-egA8-b7-3M$_$6,7,network,3.482468843460083,3.862468719482422,True,0.9996852874755859,False,True,True
-egA8-b7-3M$_$6,8,with,3.9624688625335693,4.0824689865112305,True,0.9998453855514526,False,True,True
-egA8-b7-3M$_$6,9,other,4.2624688148498535,4.46246862411499,True,0.9488866925239563,False,True,True
-egA8-b7-3M$_$6,10,legal,4.602468967437744,4.8824687004089355,True,0.9656014442443848,False,True,True
-egA8-b7-3M$_$6,11,vendors,4.96246862411499,5.3824687004089355,True,0.10321695357561111,False,True,True
-egA8-b7-3M$_$9,0,Secondly,0.5624687671661377,1.042468786239624,True,0.9825440049171448,False,True,True
-egA8-b7-3M$_$9,1,another,1.262468695640564,1.6224687099456787,True,0.989913284778595,False,True,True
-egA8-b7-3M$_$9,2,goal,1.6824687719345093,1.8824687004089355,True,0.989048182964325,False,True,True
-egA8-b7-3M$_$9,3,of,1.9624687433242798,2.0024688243865967,True,0.9983413815498352,False,True,True
-egA8-b7-3M$_$9,4,exhibiting,2.102468729019165,2.5824687480926514,True,0.986624002456665,False,True,True
-egA8-b7-3M$_$9,5,is,2.74246883392334,2.802468776702881,True,0.9989696741104126,False,True,True
-egA8-b7-3M$_$9,6,building,2.902468681335449,3.282468795776367,True,0.9869561791419983,False,True,True
-egA8-b7-3M$_$9,7,your,3.3224687576293945,3.4624688625335693,True,0.9996671080589294,False,True,True
-egA8-b7-3M$_$9,8,company,3.5224688053131104,3.902468681335449,True,0.9998126029968262,False,True,True
-egA8-b7-3M$_$9,9,image,4.042468547821045,4.302468776702881,True,0.9999892115592957,False,True,True
-egA8-b7-3M$_$20,0,Now,0.5824687480926514,0.702468752861023,True,0.9996966123580933,False,True,True
-egA8-b7-3M$_$20,1,you've,0.7624687552452087,0.9424687623977661,True,0.9929395318031311,False,True,True
-egA8-b7-3M$_$20,2,got,0.9824687242507935,1.1424686908721924,True,0.9397741556167603,False,True,True
-egA8-b7-3M$_$20,3,a,1.202468752861023,1.2224687337875366,True,0.9968879222869873,False,True,True
-egA8-b7-3M$_$20,4,face,1.3024687767028809,1.5824687480926514,True,0.9984862804412842,False,True,True
-egA8-b7-3M$_$20,5,that,1.6424686908721924,1.762468695640564,True,0.9770991206169128,False,True,True
-egA8-b7-3M$_$20,6,you,1.8024687767028809,1.8824687004089355,True,0.9972215294837952,False,True,True
-egA8-b7-3M$_$20,7,can,1.9624687433242798,2.0624687671661377,True,0.9995015859603882,False,True,True
-egA8-b7-3M$_$20,8,connect,2.1424686908721924,2.4624688625335693,True,0.9996957182884216,False,True,True
-egA8-b7-3M$_$20,9,with,2.5624687671661377,2.7024686336517334,True,0.9187906384468079,False,True,True
-egA8-b7-3M$_$20,10,a,2.782468795776367,2.802468776702881,True,0.9964003562927246,False,True,True
-egA8-b7-3M$_$20,11,voice,2.8824687004089355,3.24246883392334,True,0.9996849894523621,False,True,True
-egA8-b7-3M$_$20,12,and,3.9424686431884766,4.042468547821045,True,0.9497308135032654,False,True,True
-egA8-b7-3M$_$20,13,that,4.0824689865112305,4.24246883392334,True,0.896577775478363,False,True,True
-egA8-b7-3M$_$20,14,makes,4.302468776702881,4.502468585968018,True,0.9948031306266785,False,True,True
-egA8-b7-3M$_$20,15,you,4.542468547821045,4.6424689292907715,True,0.9999278783798218,False,True,True
-egA8-b7-3M$_$20,16,closer,4.722468852996826,5.102468967437744,True,0.9468175768852234,False,True,True
-egA8-b7-3M$_$20,17,to,5.2024688720703125,5.302468776702881,True,0.9992988109588623,False,True,True
-egA8-b7-3M$_$20,18,that,5.362468719482422,5.522468566894531,True,0.7191088795661926,False,True,True
-egA8-b7-3M$_$20,19,client,5.5824689865112305,5.942468643188477,True,0.9197825193405151,False,True,True
-iRBcNs9oI8$_$3,0,Well,0.902468740940094,1.042468786239624,True,0.003585504600778222,True,True,False
-iRBcNs9oI8$_$3,1,it,1.2224687337875366,1.262468695640564,True,2.6594825612846762e-05,True,True,False
-iRBcNs9oI8$_$3,2,is,1.9824687242507935,2.0224688053131104,True,8.449440792901441e-05,True,True,False
-iRBcNs9oI8$_$3,3,the,2.282468795776367,2.422468662261963,True,0.0523015558719635,True,True,False
-iRBcNs9oI8$_$3,4,secret,3.3224687576293945,3.6224687099456787,True,0.0027916759718209505,True,True,False
-iRBcNs9oI8$_$3,5,of,3.842468738555908,3.982468843460083,True,0.9601943492889404,False,True,False
-iRBcNs9oI8$_$3,6,power,4.402468681335449,4.942468643188477,True,0.0038784302305430174,True,True,False
